Subjects,activity,V1
5,SITTING,0.27541002
5,SITTING,0.28588542
5,SITTING,0.2774492
5,SITTING,0.27311457
5,SITTING,0.27969369
5,SITTING,0.28240857
5,SITTING,0.27756332
5,SITTING,0.27795738
5,SITTING,0.27621921
5,SITTING,0.27503885
5,SITTING,0.31668289
5,SITTING,0.28877233
5,SITTING,0.27044966
5,SITTING,0.27971707
5,SITTING,0.28001224
5,SITTING,0.27778224
5,SITTING,0.27933192
5,SITTING,0.27640185
5,SITTING,0.27549067
5,SITTING,0.27758551
5,LAYING,0.32546189
5,LAYING,0.32037131
5,LAYING,0.24265357
5,LAYING,0.27383644
5,LAYING,0.27820869
5,LAYING,0.27389678
5,LAYING,0.27446675
5,LAYING,0.27485031
5,LAYING,0.27604595
5,LAYING,0.27771076
5,LAYING,0.26812849
5,LAYING,0.25612513
5,LAYING,0.34525312
5,LAYING,0.28297777
5,LAYING,0.26426907
5,LAYING,0.27956997
5,LAYING,0.27705586
5,LAYING,0.27803294
5,LAYING,0.2794083
5,LAYING,0.27517386
5,LAYING,0.27727594
5,LAYING,0.28008589
5,LAYING,0.2659384
5,LAYING,0.27605631
5,WALKING,0.26875287
5,WALKING,0.357201
5,WALKING,0.22372438
5,WALKING,0.25894125
5,WALKING,0.34335917
5,WALKING,0.21738805
5,WALKING,0.32439984
5,WALKING,0.3017675
5,WALKING,0.20503334
5,WALKING,0.34233159
5,WALKING,0.25320911
5,WALKING,0.23027579
5,WALKING,0.38317515
5,WALKING,0.19897492
5,WALKING,0.31998302
5,WALKING,0.24111291
5,WALKING,0.23427527
5,WALKING,0.37980952
5,WALKING,0.23142361
5,WALKING,0.26242278
5,WALKING,0.28428726
5,WALKING,0.21209067
5,WALKING,0.32660894
5,WALKING,0.29659686
5,WALKING,0.25327712
5,WALKING,0.3132042
5,WALKING_DOWNSTAIRS,0.36480627
5,WALKING_DOWNSTAIRS,0.42499285
5,WALKING_DOWNSTAIRS,0.11418016
5,WALKING_DOWNSTAIRS,0.074787876
5,WALKING_DOWNSTAIRS,0.44114567
5,WALKING_DOWNSTAIRS,0.31201819
5,WALKING_DOWNSTAIRS,0.29437363
5,WALKING_DOWNSTAIRS,0.49817741
5,WALKING_DOWNSTAIRS,0.25851824
5,WALKING_DOWNSTAIRS,0.39933054
5,WALKING_DOWNSTAIRS,0.19741556
5,WALKING_DOWNSTAIRS,0.24597439
5,WALKING_DOWNSTAIRS,0.25913966
5,WALKING_DOWNSTAIRS,0.37989241
5,WALKING_DOWNSTAIRS,0.27613474
5,WALKING_DOWNSTAIRS,0.30678646
5,WALKING_DOWNSTAIRS,0.41012126
5,WALKING_DOWNSTAIRS,0.22975245
5,WALKING_DOWNSTAIRS,0.18817546
5,WALKING_DOWNSTAIRS,0.33578966
5,WALKING_DOWNSTAIRS,0.18530276
5,WALKING_DOWNSTAIRS,0.352242
5,WALKING_UPSTAIRS,-0.01321445
5,WALKING_UPSTAIRS,0.12181363
5,WALKING_UPSTAIRS,0.32838864
5,WALKING_UPSTAIRS,0.39003935
5,WALKING_UPSTAIRS,0.3465765
5,WALKING_UPSTAIRS,0.28286587
5,WALKING_UPSTAIRS,0.19850034
5,WALKING_UPSTAIRS,0.20543693
5,WALKING_UPSTAIRS,-0.029595164
5,WALKING_UPSTAIRS,0.24278858
5,WALKING_UPSTAIRS,0.38125396
5,WALKING_UPSTAIRS,0.38871914
5,WALKING_UPSTAIRS,0.31517148
5,WALKING_UPSTAIRS,0.20573977
5,WALKING_UPSTAIRS,0.20180862
5,WALKING_UPSTAIRS,0.18357982
5,WALKING_UPSTAIRS,0.39106963
5,WALKING_UPSTAIRS,0.19899162
5,WALKING_UPSTAIRS,0.15810088
5,WALKING_UPSTAIRS,0.28128691
5,WALKING_UPSTAIRS,0.41800989
5,WALKING_UPSTAIRS,0.42892529
6,STANDING,0.29299646
6,STANDING,0.27655151
6,STANDING,0.27181835
6,STANDING,0.27522864
6,STANDING,0.27922246
6,STANDING,0.27689235
6,STANDING,0.27811558
6,STANDING,0.27474494
6,STANDING,0.27649115
6,STANDING,0.28295276
6,STANDING,0.27651584
6,STANDING,0.2743897
6,STANDING,0.27929258
6,STANDING,0.36020516
6,STANDING,0.27572801
6,STANDING,0.2647964
6,STANDING,0.27283928
6,STANDING,0.28111299
6,STANDING,0.27692706
6,STANDING,0.27107355
6,STANDING,0.27333296
6,STANDING,0.27467843
6,STANDING,0.27201411
6,STANDING,0.27803411
6,STANDING,0.28424094
6,STANDING,0.27829309
6,STANDING,0.27945229
6,STANDING,0.27962805
6,STANDING,0.27670555
6,STANDING,0.27345928
6,SITTING,0.25187074
6,SITTING,0.25224692
6,SITTING,0.27427863
6,SITTING,0.28195499
6,SITTING,0.27987048
6,SITTING,0.27505013
6,SITTING,0.27433895
6,SITTING,0.27252292
6,SITTING,0.27374032
6,SITTING,0.27486253
6,SITTING,0.2749668
6,SITTING,0.27382835
6,SITTING,0.27596258
6,SITTING,0.28084295
6,SITTING,0.27730823
6,SITTING,0.28931327
6,SITTING,0.26689552
6,SITTING,0.28255205
6,SITTING,0.27339932
6,SITTING,0.29558259
6,SITTING,0.28987449
6,SITTING,0.26360681
6,SITTING,0.26835721
6,SITTING,0.27063567
6,SITTING,0.28138783
6,SITTING,0.27923687
6,SITTING,0.279153
6,SITTING,0.27658048
6,SITTING,0.2746743
6,LAYING,0.51565423
6,LAYING,0.32208402
6,LAYING,0.070536278
6,LAYING,0.1321928
6,LAYING,0.2439016
6,LAYING,0.28174695
6,LAYING,0.27129093
6,LAYING,0.26291889
6,LAYING,0.26902148
6,LAYING,0.26063255
6,LAYING,0.26475519
6,LAYING,0.27901845
6,LAYING,0.26465899
6,LAYING,-0.36723978
6,LAYING,0.34811825
6,LAYING,0.22852711
6,LAYING,0.2380144
6,LAYING,0.27867844
6,LAYING,0.27829459
6,LAYING,0.27337202
6,LAYING,0.28056768
6,LAYING,0.27767429
6,LAYING,0.2791029
6,LAYING,0.27561521
6,LAYING,0.27363533
6,LAYING,0.27650195
6,LAYING,0.26823856
6,LAYING,0.27542517
6,WALKING,0.2607563
6,WALKING,0.34195967
6,WALKING,0.30807036
6,WALKING,0.25384297
6,WALKING,0.25688099
6,WALKING,0.24971953
6,WALKING,0.27474504
6,WALKING,0.30756925
6,WALKING,0.32330075
6,WALKING,0.30945764
6,WALKING,0.23002951
6,WALKING,0.18649749
6,WALKING,0.36264472
6,WALKING,0.35427722
6,WALKING,0.19403481
6,WALKING,0.28194515
6,WALKING,0.29833962
6,WALKING,0.33676572
6,WALKING,0.21804175
6,WALKING,0.25805999
6,WALKING,0.37942507
6,WALKING,0.25857456
6,WALKING,0.19594646
6,WALKING,0.33216716
6,WALKING,0.33392479
6,WALKING,0.19874142
6,WALKING,0.25147128
6,WALKING,0.32610819
6,WALKING,0.30626805
6,WALKING_DOWNSTAIRS,0.23405608
6,WALKING_DOWNSTAIRS,0.35318829
6,WALKING_DOWNSTAIRS,0.44190317
6,WALKING_DOWNSTAIRS,0.19695335
6,WALKING_DOWNSTAIRS,0.090659537
6,WALKING_DOWNSTAIRS,0.39334276
6,WALKING_DOWNSTAIRS,0.2632926
6,WALKING_DOWNSTAIRS,0.16337412
6,WALKING_DOWNSTAIRS,0.41695162
6,WALKING_DOWNSTAIRS,0.40143941
6,WALKING_DOWNSTAIRS,0.11131242
6,WALKING_DOWNSTAIRS,0.33209675
6,WALKING_DOWNSTAIRS,0.45056238
6,WALKING_DOWNSTAIRS,0.21902711
6,WALKING_DOWNSTAIRS,0.084683464
6,WALKING_DOWNSTAIRS,0.32894946
6,WALKING_DOWNSTAIRS,0.37744456
6,WALKING_DOWNSTAIRS,0.38126014
6,WALKING_DOWNSTAIRS,0.13056706
6,WALKING_DOWNSTAIRS,0.21256524
6,WALKING_DOWNSTAIRS,0.43997763
6,WALKING_DOWNSTAIRS,0.42072489
6,WALKING_DOWNSTAIRS,0.08892754
6,WALKING_DOWNSTAIRS,0.15183443
6,WALKING_UPSTAIRS,0.25738042
6,WALKING_UPSTAIRS,0.20103365
6,WALKING_UPSTAIRS,0.21278703
6,WALKING_UPSTAIRS,0.27578536
6,WALKING_UPSTAIRS,0.31609283
6,WALKING_UPSTAIRS,0.26236793
6,WALKING_UPSTAIRS,0.23204502
6,WALKING_UPSTAIRS,0.23005941
6,WALKING_UPSTAIRS,0.2300716
6,WALKING_UPSTAIRS,0.14593973
6,WALKING_UPSTAIRS,0.20867175
6,WALKING_UPSTAIRS,0.34565463
6,WALKING_UPSTAIRS,0.30033344
6,WALKING_UPSTAIRS,0.25082815
6,WALKING_UPSTAIRS,0.21719062
6,WALKING_UPSTAIRS,0.22433143
6,WALKING_UPSTAIRS,0.25151256
6,WALKING_UPSTAIRS,0.17510626
6,WALKING_UPSTAIRS,0.27497974
6,WALKING_UPSTAIRS,0.32369813
6,WALKING_UPSTAIRS,0.31910451
6,WALKING_UPSTAIRS,0.32256348
6,WALKING_UPSTAIRS,0.16503216
6,WALKING_UPSTAIRS,0.21025917
6,WALKING_UPSTAIRS,0.39004106
6,WALKING_UPSTAIRS,0.35688489
6,STANDING,0.26344418
6,STANDING,0.28900773
6,STANDING,0.27113074
6,STANDING,0.27364359
6,STANDING,0.28017932
6,STANDING,0.27359044
6,STANDING,0.27641453
6,STANDING,0.28440209
6,STANDING,0.27718403
6,STANDING,0.27365043
6,STANDING,0.27997969
6,STANDING,0.28086229
6,STANDING,0.27732193
6,STANDING,0.27777046
6,STANDING,0.43612336
6,STANDING,0.25870172
6,STANDING,0.25352527
6,STANDING,0.28934036
6,STANDING,0.2923133
6,STANDING,0.27154535
6,STANDING,0.26884497
6,STANDING,0.27297082
6,STANDING,0.27412305
6,STANDING,0.27477121
6,STANDING,0.27627268
6,STANDING,0.2778795
6,STANDING,0.26700955
6,SITTING,0.28507276
6,SITTING,0.26025246
6,SITTING,0.28256984
6,SITTING,0.2812701
6,SITTING,0.28085476
6,SITTING,0.2749562
6,SITTING,0.27218259
6,SITTING,0.27656572
6,SITTING,0.27830713
6,SITTING,0.28370272
6,SITTING,0.27705644
6,SITTING,0.26993466
6,SITTING,0.32247912
6,SITTING,0.27441548
6,SITTING,0.27325099
6,SITTING,0.27053774
6,SITTING,0.27564679
6,SITTING,0.27466424
6,SITTING,0.27901649
6,SITTING,0.28079742
6,SITTING,0.27873079
6,SITTING,0.27619458
6,SITTING,0.27444901
6,SITTING,0.27960559
6,SITTING,0.27715203
6,SITTING,0.27825623
6,LAYING,-0.85384825
6,LAYING,0.37328919
6,LAYING,0.33218469
6,LAYING,0.27885965
6,LAYING,0.29456734
6,LAYING,0.27080544
6,LAYING,0.23725447
6,LAYING,0.30816354
6,LAYING,0.27201317
6,LAYING,0.20202838
6,LAYING,0.30516403
6,LAYING,0.32395189
6,LAYING,0.2291836
6,LAYING,0.24653494
6,LAYING,0.49079084
6,LAYING,0.32859316
6,LAYING,0.24701788
6,LAYING,0.27853306
6,LAYING,0.29721144
6,LAYING,0.27959853
6,LAYING,0.27672656
6,LAYING,0.29210404
6,LAYING,0.27830975
6,LAYING,0.28118557
6,LAYING,0.28832224
6,LAYING,0.27375799
6,LAYING,0.2789204
6,LAYING,0.27806926
6,LAYING,0.26119037
6,WALKING,0.27095396
6,WALKING,0.35675564
6,WALKING,0.24499297
6,WALKING,0.22702662
6,WALKING,0.34524625
6,WALKING,0.31719098
6,WALKING,0.22484511
6,WALKING,0.23173287
6,WALKING,0.33126789
6,WALKING,0.34239037
6,WALKING,0.24617203
6,WALKING,0.19927104
6,WALKING,0.26967447
6,WALKING,0.38126228
6,WALKING,0.33268144
6,WALKING,0.33405176
6,WALKING,0.19479279
6,WALKING,0.30488738
6,WALKING,0.31235151
6,WALKING,0.17194263
6,WALKING,0.25859562
6,WALKING,0.35096687
6,WALKING,0.33990748
6,WALKING,0.23141944
6,WALKING,0.18965016
6,WALKING,0.32474892
6,WALKING,0.35352675
6,WALKING,0.29068479
6,WALKING_DOWNSTAIRS,0.25176787
6,WALKING_DOWNSTAIRS,0.43301362
6,WALKING_DOWNSTAIRS,0.29809915
6,WALKING_DOWNSTAIRS,0.14143066
6,WALKING_DOWNSTAIRS,0.23840292
6,WALKING_DOWNSTAIRS,0.43257478
6,WALKING_DOWNSTAIRS,0.2478263
6,WALKING_DOWNSTAIRS,0.11545218
6,WALKING_DOWNSTAIRS,0.29573725
6,WALKING_DOWNSTAIRS,0.43135238
6,WALKING_DOWNSTAIRS,0.18851078
6,WALKING_DOWNSTAIRS,0.19263592
6,WALKING_DOWNSTAIRS,0.42895531
6,WALKING_DOWNSTAIRS,0.33502562
6,WALKING_DOWNSTAIRS,0.17784931
6,WALKING_DOWNSTAIRS,0.21206857
6,WALKING_DOWNSTAIRS,0.28895164
6,WALKING_DOWNSTAIRS,0.44179024
6,WALKING_DOWNSTAIRS,0.24074263
6,WALKING_DOWNSTAIRS,0.14360939
6,WALKING_DOWNSTAIRS,0.2107571
6,WALKING_DOWNSTAIRS,0.43485026
6,WALKING_DOWNSTAIRS,0.32394567
6,WALKING_DOWNSTAIRS,0.10772883
6,WALKING_UPSTAIRS,0.17444077
6,WALKING_UPSTAIRS,0.32782649
6,WALKING_UPSTAIRS,0.3960916
6,WALKING_UPSTAIRS,0.35896314
6,WALKING_UPSTAIRS,0.30140064
6,WALKING_UPSTAIRS,0.25206142
6,WALKING_UPSTAIRS,0.20673957
6,WALKING_UPSTAIRS,0.24421303
6,WALKING_UPSTAIRS,0.31013193
6,WALKING_UPSTAIRS,0.20953394
6,WALKING_UPSTAIRS,0.37218053
6,WALKING_UPSTAIRS,0.36923704
6,WALKING_UPSTAIRS,0.28671495
6,WALKING_UPSTAIRS,0.19940274
6,WALKING_UPSTAIRS,0.23242018
6,WALKING_UPSTAIRS,0.25537804
6,WALKING_UPSTAIRS,0.2068116
6,WALKING_UPSTAIRS,0.30669023
6,WALKING_UPSTAIRS,0.38837404
6,WALKING_UPSTAIRS,0.33888385
6,WALKING_UPSTAIRS,0.29828248
6,WALKING_UPSTAIRS,0.14153116
6,WALKING_UPSTAIRS,0.21432315
6,WALKING_UPSTAIRS,0.31784125
6,WALKING_UPSTAIRS,0.27046838
7,STANDING,0.28291324
7,STANDING,0.29060403
7,STANDING,0.28334095
7,STANDING,0.28231243
7,STANDING,0.28209486
7,STANDING,0.27282325
7,STANDING,0.2813639
7,STANDING,0.28278633
7,STANDING,0.27290311
7,STANDING,0.27720682
7,STANDING,0.27798524
7,STANDING,0.27365016
7,STANDING,0.27044485
7,STANDING,0.27494366
7,STANDING,0.27999379
7,STANDING,0.42168183
7,STANDING,0.28706532
7,STANDING,0.27952931
7,STANDING,0.27992585
7,STANDING,0.27051424
7,STANDING,0.27958343
7,STANDING,0.27853082
7,STANDING,0.27327857
7,STANDING,0.27950737
7,STANDING,0.27597743
7,STANDING,0.28022805
7,STANDING,0.27952681
7,STANDING,0.26816504
7,SITTING,0.32290073
7,SITTING,0.26585015
7,SITTING,0.27775584
7,SITTING,0.27802325
7,SITTING,0.27469288
7,SITTING,0.27002674
7,SITTING,0.283081
7,SITTING,0.28416922
7,SITTING,0.27644468
7,SITTING,0.27824874
7,SITTING,0.27817115
7,SITTING,0.27719532
7,SITTING,0.46492761
7,SITTING,0.22228655
7,SITTING,0.2842863
7,SITTING,0.27760406
7,SITTING,0.282793
7,SITTING,0.2797481
7,SITTING,0.2785969
7,SITTING,0.27728392
7,SITTING,0.27534782
7,SITTING,0.27668183
7,SITTING,0.27735292
7,SITTING,0.27856251
7,SITTING,0.27552365
7,SITTING,0.2783136
7,LAYING,-0.40995186
7,LAYING,0.30658851
7,LAYING,0.26385089
7,LAYING,0.27889268
7,LAYING,0.28256787
7,LAYING,0.2842778
7,LAYING,0.27069052
7,LAYING,0.25509959
7,LAYING,0.26823494
7,LAYING,0.27399673
7,LAYING,0.25751297
7,LAYING,0.25854289
7,LAYING,0.2704172
7,LAYING,0.30543709
7,LAYING,0.17110988
7,LAYING,0.31563388
7,LAYING,0.28729169
7,LAYING,0.27831766
7,LAYING,0.28617105
7,LAYING,0.27907627
7,LAYING,0.2768229
7,LAYING,0.27797808
7,LAYING,0.27688873
7,LAYING,0.2611185
7,LAYING,0.26541606
7,LAYING,0.26195896
7,LAYING,0.26891126
7,WALKING,0.20806983
7,WALKING,0.28597204
7,WALKING,0.33153029
7,WALKING,0.25872293
7,WALKING,0.18961848
7,WALKING,0.25238348
7,WALKING,0.33575683
7,WALKING,0.30477552
7,WALKING,0.25126826
7,WALKING,0.24482915
7,WALKING,0.25847462
7,WALKING,0.31951297
7,WALKING,0.25546757
7,WALKING,0.22416727
7,WALKING,0.34488922
7,WALKING,0.20327631
7,WALKING,0.30164847
7,WALKING,0.31419125
7,WALKING,0.20857014
7,WALKING,0.32654399
7,WALKING,0.28436958
7,WALKING,0.16803166
7,WALKING,0.34672964
7,WALKING,0.34686408
7,WALKING,0.24999499
7,WALKING,0.2810784
7,WALKING,0.21853887
7,WALKING,0.2469769
7,WALKING,0.3304163
7,WALKING_DOWNSTAIRS,0.24045018
7,WALKING_DOWNSTAIRS,0.28304331
7,WALKING_DOWNSTAIRS,0.30125669
7,WALKING_DOWNSTAIRS,0.31294241
7,WALKING_DOWNSTAIRS,0.29949154
7,WALKING_DOWNSTAIRS,0.38297512
7,WALKING_DOWNSTAIRS,0.32939931
7,WALKING_DOWNSTAIRS,0.13899026
7,WALKING_DOWNSTAIRS,0.16655269
7,WALKING_DOWNSTAIRS,0.27667442
7,WALKING_DOWNSTAIRS,0.3365553
7,WALKING_DOWNSTAIRS,0.27495396
7,WALKING_DOWNSTAIRS,0.2735449
7,WALKING_DOWNSTAIRS,0.25189656
7,WALKING_DOWNSTAIRS,0.23652994
7,WALKING_DOWNSTAIRS,0.19596754
7,WALKING_DOWNSTAIRS,0.36726175
7,WALKING_DOWNSTAIRS,0.3380572
7,WALKING_DOWNSTAIRS,0.19963534
7,WALKING_DOWNSTAIRS,0.33393394
7,WALKING_DOWNSTAIRS,0.31855762
7,WALKING_DOWNSTAIRS,0.2569044
7,WALKING_DOWNSTAIRS,0.29938071
7,WALKING_DOWNSTAIRS,0.15444322
7,WALKING_DOWNSTAIRS,0.21617435
7,WALKING_UPSTAIRS,0.16640903
7,WALKING_UPSTAIRS,0.21199039
7,WALKING_UPSTAIRS,0.28102369
7,WALKING_UPSTAIRS,0.17489386
7,WALKING_UPSTAIRS,0.21093439
7,WALKING_UPSTAIRS,0.32984727
7,WALKING_UPSTAIRS,0.33275459
7,WALKING_UPSTAIRS,0.36375521
7,WALKING_UPSTAIRS,0.31865732
7,WALKING_UPSTAIRS,0.15241797
7,WALKING_UPSTAIRS,0.055138153
7,WALKING_UPSTAIRS,0.13592038
7,WALKING_UPSTAIRS,0.32444216
7,WALKING_UPSTAIRS,0.29529762
7,WALKING_UPSTAIRS,0.21495551
7,WALKING_UPSTAIRS,0.17955558
7,WALKING_UPSTAIRS,0.34791234
7,WALKING_UPSTAIRS,0.41759454
7,WALKING_UPSTAIRS,0.062630676
7,WALKING_UPSTAIRS,0.19893411
7,WALKING_UPSTAIRS,0.24625486
7,WALKING_UPSTAIRS,0.22389893
7,WALKING_UPSTAIRS,0.23739187
7,WALKING_UPSTAIRS,0.39220723
7,WALKING_UPSTAIRS,0.31333544
7,WALKING_UPSTAIRS,0.17423799
7,STANDING,0.28961527
7,STANDING,0.27463559
7,STANDING,0.27535179
7,STANDING,0.28473346
7,STANDING,0.28253073
7,STANDING,0.27413252
7,STANDING,0.27491854
7,STANDING,0.27309991
7,STANDING,0.27645863
7,STANDING,0.28302178
7,STANDING,0.27874975
7,STANDING,0.27338151
7,STANDING,0.37108439
7,STANDING,0.27968243
7,STANDING,0.27635025
7,STANDING,0.28385005
7,STANDING,0.27531781
7,STANDING,0.27269869
7,STANDING,0.28169837
7,STANDING,0.28146559
7,STANDING,0.27687725
7,STANDING,0.27761613
7,STANDING,0.27523061
7,STANDING,0.27653188
7,STANDING,0.27643397
7,SITTING,0.29395447
7,SITTING,0.28080907
7,SITTING,0.28338948
7,SITTING,0.27623247
7,SITTING,0.27311168
7,SITTING,0.28241577
7,SITTING,0.28150037
7,SITTING,0.27538697
7,SITTING,0.27670386
7,SITTING,0.27975207
7,SITTING,0.27740466
7,SITTING,0.27596619
7,SITTING,0.47370804
7,SITTING,0.21051654
7,SITTING,0.29242164
7,SITTING,0.27706765
7,SITTING,0.27539322
7,SITTING,0.27712095
7,SITTING,0.27693305
7,SITTING,0.27618857
7,SITTING,0.27559206
7,SITTING,0.27694534
7,LAYING,-0.28379435
7,LAYING,0.3346398
7,LAYING,0.25958788
7,LAYING,0.25552393
7,LAYING,0.26295124
7,LAYING,0.23824168
7,LAYING,0.29859784
7,LAYING,0.2956968
7,LAYING,0.24598337
7,LAYING,0.26939608
7,LAYING,0.27976142
7,LAYING,0.28612082
7,LAYING,0.28905261
7,LAYING,0.26514184
7,LAYING,0.28518554
7,LAYING,0.25916118
7,LAYING,0.271093
7,LAYING,0.27334163
7,LAYING,0.28591084
7,LAYING,0.24683386
7,LAYING,0.28411782
7,LAYING,0.26971518
7,LAYING,0.27676273
7,LAYING,0.27636983
7,LAYING,0.31094278
7,WALKING,0.25333263
7,WALKING,0.20944485
7,WALKING,0.30035904
7,WALKING,0.22480068
7,WALKING,0.27832449
7,WALKING,0.35059945
7,WALKING,0.20145248
7,WALKING,0.30159242
7,WALKING,0.30890736
7,WALKING,0.26507308
7,WALKING,0.32009773
7,WALKING,0.2147671
7,WALKING,0.30210023
7,WALKING,0.36374754
7,WALKING,0.20461621
7,WALKING,0.23832071
7,WALKING,0.35929465
7,WALKING,0.24471428
7,WALKING,0.26930129
7,WALKING,0.31917309
7,WALKING,0.21173376
7,WALKING,0.31754982
7,WALKING,0.25960146
7,WALKING,0.29528497
7,WALKING,0.31950556
7,WALKING,0.18424891
7,WALKING,0.34414764
7,WALKING,0.35403835
7,WALKING_DOWNSTAIRS,0.41498814
7,WALKING_DOWNSTAIRS,0.43487951
7,WALKING_DOWNSTAIRS,0.230217
7,WALKING_DOWNSTAIRS,0.12793752
7,WALKING_DOWNSTAIRS,0.26525509
7,WALKING_DOWNSTAIRS,0.38229654
7,WALKING_DOWNSTAIRS,0.26659054
7,WALKING_DOWNSTAIRS,0.23144933
7,WALKING_DOWNSTAIRS,0.34453519
7,WALKING_DOWNSTAIRS,0.17921646
7,WALKING_DOWNSTAIRS,0.37270195
7,WALKING_DOWNSTAIRS,0.38773459
7,WALKING_DOWNSTAIRS,0.15153105
7,WALKING_DOWNSTAIRS,0.34272116
7,WALKING_DOWNSTAIRS,0.27587966
7,WALKING_DOWNSTAIRS,0.35751025
7,WALKING_DOWNSTAIRS,0.23731517
7,WALKING_DOWNSTAIRS,0.29636605
7,WALKING_DOWNSTAIRS,0.24282283
7,WALKING_DOWNSTAIRS,0.3567819
7,WALKING_DOWNSTAIRS,0.31878147
7,WALKING_DOWNSTAIRS,0.1713487
7,WALKING_UPSTAIRS,0.2250419
7,WALKING_UPSTAIRS,0.10524548
7,WALKING_UPSTAIRS,0.13452444
7,WALKING_UPSTAIRS,0.25415043
7,WALKING_UPSTAIRS,0.27599575
7,WALKING_UPSTAIRS,0.3048461
7,WALKING_UPSTAIRS,0.40741503
7,WALKING_UPSTAIRS,0.32866996
7,WALKING_UPSTAIRS,0.26105771
7,WALKING_UPSTAIRS,0.057378168
7,WALKING_UPSTAIRS,0.23497768
7,WALKING_UPSTAIRS,0.39776368
7,WALKING_UPSTAIRS,0.28118815
7,WALKING_UPSTAIRS,0.19202015
7,WALKING_UPSTAIRS,0.24174825
7,WALKING_UPSTAIRS,0.31663465
7,WALKING_UPSTAIRS,0.28618606
7,WALKING_UPSTAIRS,0.11356913
7,WALKING_UPSTAIRS,0.20329341
7,WALKING_UPSTAIRS,0.31615737
7,WALKING_UPSTAIRS,0.22936233
7,WALKING_UPSTAIRS,0.17176011
7,WALKING_UPSTAIRS,0.30474264
7,WALKING_UPSTAIRS,0.39329743
7,WALKING_UPSTAIRS,0.28463596
8,STANDING,0.30065709
8,STANDING,0.27051319
8,STANDING,0.27474643
8,STANDING,0.27928444
8,STANDING,0.27683604
8,STANDING,0.27747325
8,STANDING,0.27674479
8,STANDING,0.27524866
8,STANDING,0.27797555
8,STANDING,0.27945458
8,STANDING,0.27735415
8,STANDING,0.27597747
8,STANDING,0.27829968
8,STANDING,0.31260451
8,STANDING,0.27239791
8,STANDING,0.28019423
8,STANDING,0.28002521
8,STANDING,0.27897305
8,STANDING,0.27674272
8,STANDING,0.27666967
8,STANDING,0.27847526
8,STANDING,0.27672382
8,SITTING,0.032150855
8,SITTING,0.29600095
8,SITTING,0.27244325
8,SITTING,0.26505139
8,SITTING,0.28305973
8,SITTING,0.284576
8,SITTING,0.29054942
8,SITTING,0.28525828
8,SITTING,0.38325418
8,SITTING,0.26265734
8,SITTING,0.28241283
8,SITTING,0.27247712
8,SITTING,0.27076041
8,SITTING,0.27654115
8,SITTING,0.2723729
8,SITTING,0.27651391
8,SITTING,0.27478773
8,SITTING,0.26686194
8,SITTING,0.27605345
8,SITTING,0.27622107
8,SITTING,0.27482347
8,SITTING,0.27884778
8,LAYING,0.37567476
8,LAYING,0.27151667
8,LAYING,0.27320377
8,LAYING,0.28335524
8,LAYING,0.27442966
8,LAYING,0.28030977
8,LAYING,0.28286688
8,LAYING,0.27832066
8,LAYING,0.27582024
8,LAYING,0.27458679
8,LAYING,0.27829992
8,LAYING,0.27874304
8,LAYING,0.27841183
8,LAYING,0.37534296
8,LAYING,0.26486367
8,LAYING,0.26828505
8,LAYING,0.27775354
8,LAYING,0.27885311
8,LAYING,0.27707567
8,LAYING,0.28364238
8,LAYING,0.28435952
8,LAYING,0.27955543
8,LAYING,0.27804871
8,LAYING,0.2760286
8,LAYING,0.27723598
8,WALKING,0.20827927
8,WALKING,0.3346861
8,WALKING,0.28822331
8,WALKING,0.20109646
8,WALKING,0.28471327
8,WALKING,0.34013107
8,WALKING,0.19601079
8,WALKING,0.30027427
8,WALKING,0.32572658
8,WALKING,0.19721667
8,WALKING,0.3212159
8,WALKING,0.34229985
8,WALKING,0.21910769
8,WALKING,0.33036927
8,WALKING,0.21541604
8,WALKING,0.21798578
8,WALKING,0.32299685
8,WALKING,0.23212344
8,WALKING,0.31957188
8,WALKING,0.33673188
8,WALKING,0.20622164
8,WALKING,0.25525817
8,WALKING,0.28845632
8,WALKING,0.38661885
8,WALKING_DOWNSTAIRS,0.3120884
8,WALKING_DOWNSTAIRS,0.26292
8,WALKING_DOWNSTAIRS,0.28929775
8,WALKING_DOWNSTAIRS,0.35208643
8,WALKING_DOWNSTAIRS,0.24512346
8,WALKING_DOWNSTAIRS,0.18274179
8,WALKING_DOWNSTAIRS,0.35909157
8,WALKING_DOWNSTAIRS,0.37698761
8,WALKING_DOWNSTAIRS,0.26396821
8,WALKING_DOWNSTAIRS,0.2566357
8,WALKING_DOWNSTAIRS,0.24549801
8,WALKING_DOWNSTAIRS,0.26196529
8,WALKING_DOWNSTAIRS,0.34828457
8,WALKING_DOWNSTAIRS,0.32015579
8,WALKING_DOWNSTAIRS,0.27813935
8,WALKING_DOWNSTAIRS,0.36207914
8,WALKING_DOWNSTAIRS,0.22783071
8,WALKING_DOWNSTAIRS,0.1660384
8,WALKING_DOWNSTAIRS,0.21284469
8,WALKING_DOWNSTAIRS,0.45557132
8,WALKING_UPSTAIRS,0.1339655
8,WALKING_UPSTAIRS,0.2615432
8,WALKING_UPSTAIRS,0.24060537
8,WALKING_UPSTAIRS,0.3414181
8,WALKING_UPSTAIRS,0.45609422
8,WALKING_UPSTAIRS,0.15364839
8,WALKING_UPSTAIRS,0.15751906
8,WALKING_UPSTAIRS,0.14474072
